30.647,30.648
23.017,23.023
27.515,27.515
58.084,58.084
64.057,64.051
70.333,70.324
117.583,117.586
201.142,201.143
112.970,112.970
137.361,137.360
98.506,98.497
119.843,119.767
137.279,137.274
150.656,150.665
76.807,76.817
89.014,89.014
120.289,120.288
75.828,75.840
78.688,78.626
37.876,37.876
42.772,42.771
43.275,43.275
35.085,35.084
39.022,39.022
46.694,46.700
35.254,35.253
42.932,42.930
49.525,49.522
43.865,43.865
59.364,59.376
59.860,59.923
58.697,58.697
44.494,44.495
40.081,40.081
45.090,45.089
51.759,51.760
29.889,29.886
37.902,37.910
36.049,36.045
39.707,39.700
32.104,32.103
40.602,40.603
41.753,41.756
43.161,43.161
29.384,29.386
34.667,34.667
29.465,29.465
23.325,23.323
34.793,34.793
27.241,27.243
28.110,28.111
28.310,28.312
24.789,24.789
29.504,29.504
19.343,19.342
22.676,22.673
26.308,26.309
23.421,23.421
21.719,21.719
22.214,22.213
22.809,22.807
21.632,21.632
20.857,20.858
23.182,23.187
33.550,33.549
18.714,18.713
24.506,24.506
18.998,18.980
20.494,20.491
15.184,15.184
18.246,18.246
24.911,24.911
22.625,22.625
31.155,31.150
20.688,20.688
25.595,25.596
23.123,23.122
28.560,28.560
20.645,20.609
16.944,16.944
18.949,18.951
15.308,15.307
14.215,14.216
18.038,18.033
15.106,15.106
14.529,14.529
12.830,12.830
14.833,14.833
14.084,14.084
13.748,13.747
14.582,14.582
14.243,14.243
13.411,13.410
14.173,14.174
15.228,15.226
14.846,14.846
15.700,15.701
17.818,17.818
14.116,14.118
14.434,14.434
11.502,11.502
11.307,11.307
12.023,12.023
11.072,11.072
11.250,11.250
12.926,12.926
11.709,11.709
12.246,12.246
12.234,12.234
10.940,10.939
11.340,11.340
11.351,11.350
11.316,11.316
11.874,11.874
11.746,11.746
11.439,11.439
10.663,10.663
10.159,10.159
11.188,11.188
12.078,12.078
11.523,11.523
10.550,10.549
11.520,11.520
11.542,11.542
11.452,11.452
10.880,10.880
11.092,11.092
10.946,10.946
9.499,9.499
10.944,10.944
10.853,10.853
11.241,11.241
11.108,11.114
10.625,10.625
11.541,11.541
11.598,11.598
10.790,10.801
11.023,11.023
10.932,10.932
10.828,10.830
10.529,10.529
11.687,11.687
10.662,10.662
11.047,11.046
10.888,10.888
10.421,10.421
11.079,11.077
11.074,11.074
10.219,10.219
11.600,11.600
9.781,9.781
10.376,10.376
10.647,10.646
10.514,10.514
10.064,10.064
9.954,9.954
11.722,11.720
11.485,11.485
10.242,10.242
10.285,10.285
10.258,10.258
11.740,11.740
10.312,10.312
11.514,11.514
11.687,11.689
10.441,10.441
10.934,10.934
11.428,11.428
11.537,11.538
10.930,10.930
11.190,11.190
11.625,11.625
11.010,11.010
10.305,10.304
9.919,9.919
10.707,10.707
9.947,9.947
11.543,11.543
11.664,11.664
11.993,11.996
10.912,10.911
10.696,10.695
11.114,11.114
11.195,11.197
11.048,11.048
10.522,10.521
10.621,10.621
10.974,10.973
9.971,9.971
10.576,10.574
10.165,10.165
10.778,10.778
12.160,12.160
11.259,11.259
11.536,11.536
11.249,11.250
11.910,11.910
11.061,11.061
10.659,10.659
11.999,11.999
13.607,13.606
11.925,11.925
14.376,14.415
14.290,14.291
14.770,14.769
15.888,15.888
22.018,22.018
22.216,22.217
17.117,17.117
17.014,17.014
16.853,16.853
16.812,16.812
17.587,17.587
13.387,13.387
15.238,15.238
12.981,12.978
16.359,16.359
13.786,13.786
12.597,12.597
13.010,13.010
11.870,11.870
13.123,13.123
12.718,12.717
13.314,13.314
12.058,12.058
11.786,11.786
12.848,12.848
12.161,12.161
12.026,12.025
11.823,11.823
15.296,15.296
11.515,11.515
12.374,12.376
13.521,13.522
12.892,12.892
12.229,12.229
12.588,12.588
11.997,11.997
12.499,12.499
12.425,12.426
11.699,11.700
12.172,12.172
11.707,11.707
11.381,11.380
11.120,11.120
11.879,11.879
11.949,11.949
11.157,11.150
10.518,10.518
11.390,11.390
11.812,11.812
11.054,11.054
11.162,11.162
11.301,11.301
11.162,11.163
11.734,11.734
12.690,12.690
12.905,12.905
10.942,10.942
10.622,10.622
11.047,11.047
10.930,10.930
13.909,13.909
11.478,11.479
11.971,11.970
13.857,13.857
12.041,12.041
12.158,12.156
14.954,14.954
15.414,15.416
22.802,22.761
13.969,13.970
15.798,15.798
19.934,19.934
15.276,15.276
30.181,30.167
31.604,31.624
16.351,16.351
15.057,15.058
14.336,14.336
18.781,18.781
14.755,14.754
21.012,21.013
20.540,20.540
17.053,17.053
95.009,95.041
72.864,72.862
12.820,12.820
13.400,13.400
21.279,21.279
62.477,62.477
599.974,599.974
241.690,241.690
34.138,34.138
20.612,20.612
44.846,44.849
100.442,100.441
