18.537,0.300
23.552,0.233
17.194,0.400
22.430,0.183
19.032,0.317
16.177,0.367
16.278,0.350
21.702,0.233
24.896,0.133
22.522,0.233
14.996,0.367
17.115,0.317
22.631,0.183
20.423,0.183
15.128,0.383
14.765,0.233
19.979,0.300
19.568,0.300
16.937,0.350
19.646,0.283
14.125,0.367
15.907,0.333
15.344,0.383
16.109,0.367
13.586,0.383
19.467,0.250
16.166,0.283
15.585,0.317
12.577,0.450
16.247,0.300
16.742,0.250
18.243,0.317
16.836,0.267
16.543,0.367
14.312,0.300
16.971,0.250
18.437,0.267
11.596,0.383
11.043,0.317
15.121,0.383
16.863,0.250
13.310,0.350
16.945,0.200
15.725,0.400
16.906,0.283
16.794,0.283
13.567,0.350
19.971,0.250
15.141,0.317
